Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	x1	x2	x3	x4	x5
239	171	16	1	1.5625E-6	0.0	0.0	0.00125	0.0	0.0	Cost not reduced at x3+dx3.
239	171	17	1	1.5625E-6	0.0	0.0	-0.00125	0.0	0.0	Cost not reduced at x3-dx3.
239	171	18	1	1.5625E-6	0.0	0.0	0.0	0.00125	0.0	Cost not reduced at x4+dx4.
239	171	19	1	1.5625E-6	0.0	0.0	0.0	-0.00125	0.0	Cost not reduced at x4-dx4.
239	171	20	1	1.5625E-6	0.0	0.0	0.0	0.0	-0.00125	Cost not reduced at x5-dx5.
239	171	21	1	1.5625E-6	0.0	0.0	0.0	0.0	0.00125	Cost not reduced at x5+dx5.
195	171	22	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Reduce step size to '0.0625'.
239	172	1	1	0.0	0.0	0.0	0.0	0.0	0.0	Exploration base, Delta = 0.0625.
240	172	2	1	3.90625E-7	-6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
241	172	3	1	3.90625E-7	6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
242	172	4	1	3.90625E-7	0.0	6.25E-4	0.0	0.0	0.0	Cost not reduced at x2+dx2.
243	172	5	1	3.90625E-7	0.0	-6.25E-4	0.0	0.0	0.0	Cost not reduced at x2-dx2.
244	172	6	1	3.90625E-7	0.0	0.0	6.25E-4	0.0	0.0	Cost not reduced at x3+dx3.
245	172	7	1	3.90625E-7	0.0	0.0	-6.25E-4	0.0	0.0	Cost not reduced at x3-dx3.
246	172	8	1	3.90625E-7	0.0	0.0	0.0	6.25E-4	0.0	Cost not reduced at x4+dx4.
247	172	9	1	3.90625E-7	0.0	0.0	0.0	-6.25E-4	0.0	Cost not reduced at x4-dx4.
248	172	10	1	3.90625E-7	0.0	0.0	0.0	0.0	-6.25E-4	Cost not reduced at x5-dx5.
249	172	11	1	3.90625E-7	0.0	0.0	0.0	0.0	6.25E-4	Cost not reduced at x5+dx5.
249	172	12	1	3.90625E-7	-6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1-dx1.
249	172	13	1	3.90625E-7	6.25E-4	0.0	0.0	0.0	0.0	Cost not reduced at x1+dx1.
249	172	14	1	3.90625E-7	0.0	6.25E-4	0.0	0.0	0.0	Cost not reduced at x2+dx2.
249	172	15	1	3.90625E-7	0.0	-6.25E-4	0.0	0.0	0.0	Cost not reduced at x2-dx2.
249	172	16	1	3.90625E-7	0.0	0.0	6.25E-4	0.0	0.0	Cost not reduced at x3+dx3.
249	172	17	1	3.90625E-7	0.0	0.0	-6.25E-4	0.0	0.0	Cost not reduced at x3-dx3.
249	172	18	1	3.90625E-7	0.0	0.0	0.0	6.25E-4	0.0	Cost not reduced at x4+dx4.
249	172	19	1	3.90625E-7	0.0	0.0	0.0	-6.25E-4	0.0	Cost not reduced at x4-dx4.
249	172	20	1	3.90625E-7	0.0	0.0	0.0	0.0	-6.25E-4	Cost not reduced at x5-dx5.
249	172	21	1	3.90625E-7	0.0	0.0	0.0	0.0	6.25E-4	Cost not reduced at x5+dx5.
195	172	22	1	0.0	0.0	0.0	0.0	0.0	0.0	Iteration step did not reduce cost. Maximum number of step reductions reached.
195	172	23	1	0.0	0.0	0.0	0.0	0.0	0.0	Minimum point.
