Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	x1	x2	x3	x4	x5
42	42	1	1	1.557425	-0.265	-0.46	0.34	0.4	1.0	Generation 2.
43	43	1	1	0.797225	-0.37	-0.31	0.185	-0.7	0.2	Generation 2.
44	44	1	1	0.927025	0.175	0.58	0.4	-0.6	0.2	Generation 2.
45	45	1	1	0.73785	-0.305	0.56	-0.285	0.0	0.5	Generation 2.
46	46	1	1	2.091725	0.51	0.715	-0.48	1.0	0.3	Generation 2.
47	47	1	1	1.701075	-0.575	0.135	-0.585	-0.1	1.0	Generation 2.
48	48	1	1	1.84805	0.135	0.135	0.04	1.0	-0.9	Generation 2.
49	49	1	1	1.575125	-0.45	0.465	0.58	0.9	-0.1	Generation 2.
50	50	1	1	0.82645	0.235	-0.035	-0.8	0.3	0.2	Generation 2.
51	51	1	1	1.090625	0.625	0.2	0.1	-0.1	-0.8	Generation 3.
52	52	1	1	2.751225	0.435	0.12	-0.74	-1.0	1.0	Generation 3.
53	53	1	1	2.511025	0.76	-0.655	0.38	-1.0	0.6	Generation 3.
54	54	1	1	1.501275	0.635	0.355	-0.045	-0.4	-0.9	Generation 3.
55	55	1	1	2.1308	-0.18	0.0	-0.78	1.0	0.7	Generation 3.
56	56	1	1	0.99165	0.32	-0.685	-0.245	0.6	0.0	Generation 3.
57	57	1	1	2.538325	0.41	0.375	-0.86	1.0	-0.7	Generation 3.
58	58	1	1	0.640025	0.37	-0.67	0.065	-0.2	-0.1	Generation 3.
59	59	1	1	1.59215	0.155	-0.59	0.245	1.0	0.4	Generation 3.
60	60	1	1	2.451625	-0.44	-0.475	-0.18	1.0	1.0	Generation 3.
61	61	1	1	1.848825	0.495	-0.37	-0.13	-0.8	-0.9	Generation 3.
62	62	1	1	1.39085	-0.02	-0.235	0.235	-0.8	-0.8	Generation 3.
63	63	1	1	1.235475	0.025	0.075	-0.435	-0.2	1.0	Generation 3.
64	64	1	1	1.657	0.53	-0.44	-0.15	1.0	0.4	Generation 3.
65	65	1	1	1.16555	-0.335	-0.115	0.01	-1.0	-0.2	Generation 3.
66	66	1	1	2.561225	0.085	0.74	-0.08	1.0	1.0	Generation 3.
67	67	1	1	1.62765	-0.345	-0.44	0.255	1.0	0.5	Generation 3.
68	68	1	1	0.355875	-0.125	0.095	0.285	-0.3	-0.4	Generation 3.
69	69	1	1	1.537025	0.175	0.58	0.4	-0.1	1.0	Generation 3.
70	70	1	1	1.44155	-0.245	0.35	-0.095	1.0	-0.5	Generation 3.
71	71	1	1	1.667225	0.39	0.495	-0.51	1.0	0.1	Generation 3.
72	72	1	1	1.5601	-0.11	0.06	-0.62	1.0	-0.4	Generation 3.
73	73	1	1	0.14975	0.13	0.165	0.075	0.3	0.1	Generation 3.
74	74	1	1	0.95245	-0.165	0.515	0.5	0.5	0.4	Generation 3.
75	75	1	1	1.156325	0.065	0.15	-0.64	-0.6	0.6	Generation 3.
76	76	1	1	1.44785	0.485	0.02	-0.415	1.0	-0.2	Generation 4.
77	77	1	1	2.74155	0.435	0.11	-0.735	1.0	1.0	Generation 4.
78	78	1	1	1.48585	0.495	-0.235	0.16	0.4	1.0	Generation 4.
79	79	1	1	1.010625	0.425	-0.06	0.08	-0.9	-0.1	Generation 4.
80	80	1	1	1.297075	-0.025	-0.015	-0.785	0.8	-0.2	Generation 4.
81	81	1	1	1.79165	0.32	-0.685	-0.245	-0.4	-1.0	Generation 4.
82	82	1	1	1.0773	0.39	0.04	-0.56	0.6	0.5	Generation 4.
83	83	1	1	1.659875	0.275	-0.635	0.145	0.4	1.0	Generation 4.
83	84	1	1	0.44215	0.155	-0.59	0.245	0.0	-0.1	Generation 4.
84	85	1	1	1.455625	-0.345	-0.29	-0.05	0.5	1.0	Generation 4.
85	86	1	1	1.1794	0.13	-0.26	-0.07	-1.0	0.3	Generation 4.
86	87	1	1	0.224925	0.07	0.005	-0.2	-0.3	0.3	Generation 4.
87	88	1	1	0.78895	-0.105	0.13	-0.145	-0.7	-0.5	Generation 4.
88	89	1	1	1.1797	0.11	-0.26	-0.1	1.0	0.3	Generation 4.
89	90	1	1	1.57555	-0.335	-0.115	0.01	0.8	0.9	Generation 4.
90	91	1	1	1.43995	-0.115	0.65	-0.185	-0.9	0.4	Generation 4.
91	92	1	1	0.526275	-0.275	-0.225	0.245	-0.3	-0.5	Generation 4.
92	93	1	1	0.334725	0.065	0.27	0.24	0.4	0.2	Generation 4.
93	94	1	1	2.28115	0.055	0.39	0.355	1.0	1.0	Generation 4.
94	95	1	1	0.933475	-0.265	0.115	-0.005	-0.2	0.9	Generation 4.
95	96	1	1	1.496475	0.285	0.205	-0.635	0.9	0.4	Generation 4.
96	97	1	1	0.89925	0.155	0.075	-0.36	-0.7	0.5	Generation 4.
97	98	1	1	1.695625	0.13	0.175	0.09	-0.8	1.0	Generation 4.
98	99	1	1	1.88905	0.055	0.395	0.3	0.8	1.0	Generation 4.
99	100	1	1	0.3756	-0.12	0.36	-0.46	-0.1	0.1	Generation 4.
100	101	1	1	1.534025	0.515	0.08	-0.32	-0.4	1.0	Generation 5.
101	102	1	1	0.845625	0.44	0.045	-0.7	0.0	0.4	Generation 5.
102	103	1	1	1.006025	0.32	0.005	0.06	0.3	0.9	Generation 5.
103	104	1	1	0.385325	0.29	-0.325	0.16	-0.1	0.4	Generation 5.
104	105	1	1	1.1021	0.01	0.06	-0.72	0.3	-0.7	Generation 5.
105	106	1	1	1.04165	0.32	-0.685	-0.245	-0.5	0.4	Generation 5.
106	107	1	1	1.05795	0.315	-0.09	-0.375	-0.9	0.0	Generation 5.
107	108	1	1	1.661225	0.28	-0.635	0.14	1.0	-0.4	Generation 5.
108	109	1	1	1.23215	0.155	-0.59	0.245	0.8	0.4	Generation 5.
109	110	1	1	0.290425	-0.31	-0.185	0.01	0.0	-0.4	Generation 5.
110	111	1	1	1.217	-0.1	-0.19	-0.03	-0.6	-0.9	Generation 5.
111	112	1	1	0.558725	0.105	0.09	-0.36	0.5	-0.4	Generation 5.
112	113	1	1	1.19135	-0.115	0.125	-0.05	-0.4	1.0	Generation 5.
113	114	1	1	1.050425	-0.14	-0.165	-0.06	-0.6	-0.8	Generation 5.
114	115	1	1	1.02555	-0.335	-0.115	0.01	-0.3	0.9	Generation 5.
115	116	1	1	1.547925	0.03	0.545	0.0	-1.0	0.5	Generation 5.
116	117	1	1	1.420675	-0.175	-0.095	0.145	-0.6	1.0	Generation 5.
117	118	1	1	1.1547	0.15	0.31	0.19	0.0	1.0	Generation 5.
118	119	1	1	0.47445	0.095	0.42	0.345	-0.1	-0.4	Generation 5.
119	120	1	1	0.488875	-0.315	0.275	-0.155	-0.5	-0.2	Generation 5.
120	121	1	1	0.868525	0.16	0.13	-0.645	0.4	-0.5	Generation 5.
121	122	1	1	1.588925	0.245	0.1	-0.17	0.7	1.0	Generation 5.
122	123	1	1	0.1022	0.13	0.17	0.08	0.2	0.1	Generation 5.
123	124	1	1	0.34365	0.005	0.38	0.315	-0.1	-0.3	Generation 5.
124	125	1	1	0.64135	-0.19	0.435	-0.395	-0.1	-0.5	Generation 5.
125	126	1	1	1.33275	0.565	0.15	-0.145	0.4	-0.9	Generation 6.
126	127	1	1	1.6801	0.44	0.02	-0.69	0.1	-1.0	Generation 6.
127	128	1	1	1.03925	0.24	0.105	0.025	-0.4	0.9	Generation 6.
128	129	1	1	0.624275	0.215	-0.355	0.205	-0.5	0.4	Generation 6.
129	130	1	1	1.04115	-0.005	0.065	-0.63	0.8	0.0	Generation 6.
130	131	1	1	1.5256	0.26	-0.64	-0.22	1.0	0.0	Generation 6.
131	132	1	1	0.821225	0.265	-0.13	-0.29	-0.7	0.4	Generation 6.
132	133	1	1	1.532275	0.305	-0.645	0.115	1.0	-0.1	Generation 6.
133	134	1	1	0.37075	0.11	-0.555	0.225	0.0	0.0	Generation 6.
134	135	1	1	0.5605	-0.3	-0.14	0.03	-0.6	0.3	Generation 6.
135	136	1	1	0.777225	-0.11	-0.185	-0.03	-0.8	0.3	Generation 6.
136	137	1	1	0.778625	0.1	0.08	-0.335	0.1	-0.8	Generation 6.
137	138	1	1	1.32715	-0.095	0.115	-0.07	-0.7	-0.9	Generation 6.
138	139	1	1	1.249725	-0.25	-0.125	-0.04	-0.6	-0.9	Generation 6.
139	140	1	1	0.21555	-0.335	-0.115	0.01	0.0	0.3	Generation 6.
140	141	1	1	1.41865	0.145	0.595	0.06	1.0	0.2	Generation 6.
141	142	1	1	2.049025	-0.16	-0.095	0.12	-1.0	1.0	Generation 6.
142	143	1	1	0.72045	0.145	0.295	0.18	0.3	-0.7	Generation 6.
143	144	1	1	0.46215	0.105	0.415	0.33	-0.1	-0.4	Generation 6.
144	145	1	1	0.85025	-0.335	0.3	-0.195	-0.6	0.5	Generation 6.
145	146	1	1	0.670625	0.09	0.125	-0.63	0.4	-0.3	Generation 6.
146	147	1	1	0.88795	0.23	0.105	-0.155	-0.8	0.4	Generation 6.
147	148	1	1	0.301425	0.13	0.17	0.075	0.5	0.0	Generation 6.
148	149	1	1	1.376025	0.0	0.355	0.3	-0.4	-1.0	Generation 6.
149	150	1	1	1.32175	-0.17	0.425	-0.335	1.0	0.0	Generation 6.
150	151	1	1	0.536925	0.475	0.17	-0.18	0.3	0.4	Generation 7.
151	152	1	1	0.719925	0.44	0.015	-0.69	0.1	-0.2	Generation 7.
152	153	1	1	0.2295	0.19	0.15	0.03	-0.4	0.1	Generation 7.
153	154	1	1	0.525725	0.14	-0.19	0.245	-0.5	-0.4	Generation 7.
154	155	1	1	0.695275	-0.085	0.005	-0.445	0.0	0.7	Generation 7.
155	156	1	1	0.557025	0.105	-0.52	-0.16	-0.4	0.3	Generation 7.
156	157	1	1	0.5197	0.2	-0.11	-0.24	0.5	0.4	Generation 7.
157	158	1	1	0.589425	0.275	-0.63	0.13	-0.3	-0.1	Generation 7.
158	159	1	1	0.484275	-0.005	-0.455	0.165	0.3	-0.4	Generation 7.
159	160	1	1	0.198325	-0.305	-0.12	0.03	0.0	0.3	Generation 7.
160	161	1	1	0.09485	-0.165	-0.165	-0.02	0.2	0.0	Generation 7.
161	162	1	1	1.06235	0.09	0.055	-0.285	-0.4	-0.9	Generation 7.
162	163	1	1	1.30295	-0.05	0.085	-0.115	-0.8	-0.8	Generation 7.
163	164	1	1	0.955525	-0.305	-0.11	-0.02	-0.6	-0.7	Generation 7.
164	165	1	1	0.62555	-0.335	-0.115	0.01	0.1	-0.7	Generation 7.
165	166	1	1	1.350625	0.085	0.55	0.03	1.0	0.2	Generation 7.
166	167	1	1	1.659025	-0.105	-0.08	0.04	1.0	-0.8	Generation 7.
167	168	1	1	0.62985	0.135	0.26	0.155	0.4	-0.6	Generation 7.
168	169	1	1	1.217425	0.1	0.38	0.305	0.4	-0.9	Generation 7.
169	170	1	1	0.7953	-0.34	0.21	-0.16	-0.6	0.5	Generation 7.
170	171	1	1	1.26485	0.015	0.18	-0.585	-0.5	-0.8	Generation 7.
171	172	1	1	0.403425	0.2	0.12	-0.095	0.3	0.5	Generation 7.
172	173	1	1	0.701425	0.13	0.17	0.075	-0.8	0.1	Generation 7.
173	174	1	1	0.651525	0.03	0.305	0.24	0.1	-0.7	Generation 7.
174	175	1	1	0.304475	-0.115	0.405	-0.165	-0.1	-0.3	Generation 7.
175	176	1	1	0.604025	0.44	0.18	-0.195	0.5	0.3	Generation 8.
176	177	1	1	0.64895	0.405	0.03	-0.595	-0.2	-0.3	Generation 8.
177	178	1	1	0.257725	0.165	0.17	0.04	0.4	0.2	Generation 8.
178	179	1	1	0.211925	0.225	-0.18	0.17	-0.1	0.3	Generation 8.
179	180	1	1	1.401475	-0.145	-0.035	-0.315	0.8	-0.8	Generation 8.
180	181	1	1	0.299525	0.015	-0.43	-0.12	-0.3	-0.1	Generation 8.
181	182	1	1	0.979925	0.16	-0.09	-0.215	-0.3	-0.9	Generation 8.
182	183	1	1	0.3973	0.25	-0.52	0.12	-0.2	-0.1	Generation 8.
183	184	1	1	0.245275	-0.005	-0.445	0.165	-0.1	-0.1	Generation 8.
184	185	1	1	1.7491	-0.31	-0.11	0.03	0.8	-1.0	Generation 8.
185	186	1	1	1.87005	-0.185	-0.16	-0.015	-1.0	-0.9	Generation 8.
186	187	1	1	0.2109	0.04	-0.02	-0.17	-0.3	0.3	Generation 8.
187	188	1	1	0.299275	-0.055	0.095	-0.165	-0.1	-0.5	Generation 8.
188	189	1	1	1.120025	-0.33	-0.105	-0.01	-0.6	-0.8	Generation 8.
189	190	1	1	0.160525	-0.31	-0.12	0.005	0.1	0.2	Generation 8.
190	191	1	1	0.993125	0.15	0.625	0.0	0.7	0.3	Generation 8.
191	192	1	1	1.88525	-0.18	-0.165	0.125	-1.0	-0.9	Generation 8.
192	193	1	1	1.722025	0.08	0.24	0.195	0.9	0.9	Generation 8.
193	194	1	1	0.492675	0.095	0.375	0.305	0.4	-0.3	Generation 8.
194	195	1	1	1.162425	-0.325	0.18	-0.12	1.0	0.1	Generation 8.
195	196	1	1	0.493525	0.02	0.19	-0.545	0.4	0.0	Generation 8.
196	197	1	1	0.453125	0.18	0.135	-0.05	0.2	-0.6	Generation 8.
197	198	1	1	0.4222	0.13	0.17	0.08	0.6	0.1	Generation 8.
198	199	1	1	0.296125	0.035	0.32	0.25	0.3	-0.2	Generation 8.
199	200	1	1	0.43005	-0.095	0.4	-0.105	0.0	0.5	Generation 8.
200	201	1	1	0.13435	0.29	-0.055	-0.165	-0.1	-0.1	Generation 9.
201	202	1	1	0.248125	0.31	0.08	-0.325	0.0	-0.2	Generation 9.
202	203	1	1	0.45375	0.155	0.165	0.05	-0.6	-0.2	Generation 9.
203	204	1	1	0.286675	0.255	-0.175	0.145	-0.1	0.4	Generation 9.
204	205	1	1	0.24535	-0.19	-0.055	-0.215	0.0	0.4	Generation 9.
205	206	1	1	0.418475	-0.085	-0.295	-0.065	0.4	0.4	Generation 9.
206	207	1	1	0.311875	0.125	-0.065	-0.205	0.4	0.3	Generation 9.
207	208	1	1	0.12625	0.22	-0.225	0.085	-0.1	0.1	Generation 9.
208	209	1	1	0.29685	-0.12	-0.315	0.115	-0.1	0.4	Generation 9.
209	210	1	1	0.129725	-0.31	-0.115	0.02	0.1	0.1	Generation 9.
210	211	1	1	0.136625	-0.175	-0.16	-0.02	0.2	0.2	Generation 9.
211	212	1	1	0.147925	-0.055	-0.1	-0.07	-0.2	0.3	Generation 9.
212	213	1	1	1.67765	-0.02	0.055	-0.185	-1.0	-0.8	Generation 9.
213	214	1	1	0.51135	-0.315	-0.11	-0.005	-0.6	0.2	Generation 9.
214	215	1	1	0.17965	-0.245	-0.14	-0.005	0.1	0.3	Generation 9.
215	216	1	1	0.92945	0.055	0.355	-0.02	0.8	-0.4	Generation 9.
216	217	1	1	0.41625	-0.18	-0.175	0.115	-0.3	-0.5	Generation 9.
217	218	1	1	1.58355	0.07	0.225	0.195	1.0	-0.7	Generation 9.
218	219	1	1	1.39625	0.075	0.375	0.3	1.0	-0.4	Generation 9.
219	220	1	1	0.2946	-0.31	0.11	-0.08	0.3	-0.3	Generation 9.
220	221	1	1	0.75475	-0.03	0.275	-0.385	0.7	-0.2	Generation 9.
221	222	1	1	1.13835	0.165	0.145	-0.01	0.3	1.0	Generation 9.
221	223	1	1	0.1022	0.13	0.17	0.08	0.2	0.1	Generation 9.
222	224	1	1	0.284625	0.075	0.27	0.19	0.4	0.1	Generation 9.
223	225	1	1	1.299625	-0.05	0.37	0.015	0.4	1.0	Generation 9.
224	226	1	1	0.43885	0.235	-0.14	-0.155	-0.5	-0.3	Generation 10.
225	227	1	1	0.25395	0.265	0.035	-0.15	0.0	0.4	Generation 10.
226	228	1	1	0.152475	0.145	0.165	0.065	0.3	0.1	Generation 10.
227	229	1	1	0.93315	0.245	-0.175	0.15	-0.1	0.9	Generation 10.
228	230	1	1	2.08255	-0.265	-0.09	-0.065	1.0	1.0	Generation 10.
229	231	1	1	1.42635	-0.145	-0.21	-0.035	1.0	-0.6	Generation 10.
230	232	1	1	0.38515	0.155	-0.13	-0.065	-0.3	0.5	Generation 10.
231	233	1	1	0.0834	0.21	-0.12	0.07	-0.1	-0.1	Generation 10.
232	234	1	1	0.331	0.02	-0.25	0.09	0.1	-0.5	Generation 10.
233	235	1	1	0.210725	-0.31	-0.12	0.015	0.1	0.3	Generation 10.
233	236	1	1	0.09485	-0.165	-0.165	-0.02	0.2	0.0	Generation 10.
234	237	1	1	0.1753	-0.14	-0.16	-0.01	0.2	0.3	Generation 10.
235	238	1	1	0.630825	0.1	-0.085	-0.06	-0.6	-0.5	Generation 10.
236	239	1	1	0.149325	-0.31	-0.115	0.0	0.0	0.2	Generation 10.
237	240	1	1	0.162275	-0.195	-0.155	-0.015	0.1	0.3	Generation 10.
238	241	1	1	0.34795	-0.085	0.01	-0.025	0.5	0.3	Generation 10.
239	242	1	1	0.44605	-0.12	-0.145	0.025	-0.4	-0.5	Generation 10.
240	243	1	1	0.481525	0.095	0.2	0.15	0.4	0.5	Generation 10.
241	244	1	1	0.23035	0.075	0.335	0.25	-0.1	-0.2	Generation 10.
242	245	1	1	0.594275	-0.305	-0.025	-0.025	0.5	0.5	Generation 10.
243	246	1	1	0.41395	0.115	0.135	-0.25	0.4	-0.4	Generation 10.
244	247	1	1	0.247425	0.15	0.155	0.03	0.2	0.4	Generation 10.
245	248	1	1	0.3122	0.13	0.17	0.08	0.5	0.1	Generation 10.
246	249	1	1	0.328475	0.115	0.205	0.115	0.5	-0.1	Generation 10.
247	250	1	1	1.205725	-0.11	0.165	-0.08	1.0	-0.4	Generation 10.
248	251	1	1	0.420925	0.25	-0.12	-0.155	0.4	-0.4	Generation 11.
249	252	1	1	0.1399	0.27	-0.01	-0.13	-0.1	-0.2	Generation 11.
250	253	1	1	0.047025	0.17	0.05	0.075	0.0	0.1	Generation 11.
251	254	1	1	0.224025	0.195	-0.04	0.12	-0.1	0.4	Generation 11.
252	255	1	1	0.11815	-0.295	-0.105	-0.01	-0.1	-0.1	Generation 11.
253	256	1	1	0.88285	-0.14	-0.205	-0.035	-0.9	-0.1	Generation 11.
254	257	1	1	0.05255	0.185	-0.135	0.01	0.0	0.0	Generation 11.
255	258	1	1	1.06265	0.205	-0.08	0.065	1.0	-0.1	Generation 11.
256	259	1	1	0.24535	0.145	-0.215	0.09	-0.4	-0.1	Generation 11.
257	260	1	1	0.130725	-0.31	-0.12	0.015	0.1	0.1	Generation 11.
258	261	1	1	0.093225	-0.16	-0.165	-0.02	0.2	0.0	Generation 11.
259	262	1	1	0.41615	-0.165	-0.17	-0.005	-0.6	0.0	Generation 11.
260	263	1	1	0.37635	0.155	-0.11	0.015	0.5	0.3	Generation 11.
261	264	1	1	1.147425	-0.305	-0.12	0.0	1.0	0.2	Generation 11.
262	265	1	1	0.08035	-0.19	-0.155	-0.015	0.1	0.1	Generation 11.
263	266	1	1	0.40375	-0.17	-0.185	-0.025	0.5	0.3	Generation 11.
264	267	1	1	0.112525	-0.085	-0.12	-0.03	-0.3	0.0	Generation 11.
265	268	1	1	0.22575	0.11	0.195	0.125	0.4	0.0	Generation 11.
266	269	1	1	0.45235	-0.085	0.135	0.13	0.4	-0.5	Generation 11.
267	270	1	1	0.390275	-0.305	-0.085	-0.005	-0.5	0.2	Generation 11.
268	271	1	1	0.28485	0.24	0.005	-0.165	0.4	-0.2	Generation 11.
269	272	1	1	0.389675	0.135	0.165	0.065	0.3	0.5	Generation 11.
270	273	1	1	1.0922	0.13	0.17	0.08	0.2	1.0	Generation 11.
271	274	1	1	0.346125	0.125	0.18	0.09	0.5	-0.2	Generation 11.
272	275	1	1	1.075825	-0.165	0.05	-0.19	-0.1	-1.0	Generation 11.
273	276	1	1	0.26265	0.255	-0.06	-0.155	-0.1	0.4	Generation 12.
274	277	1	1	0.282725	0.265	-0.02	-0.11	-0.4	-0.2	Generation 12.
275	278	1	1	0.078825	0.18	0.005	0.08	0.0	-0.2	Generation 12.
276	279	1	1	0.321025	0.2	-0.1	0.145	0.4	0.3	Generation 12.
277	280	1	1	1.115225	-0.305	-0.11	0.01	0.1	1.0	Generation 12.
278	281	1	1	1.964425	0.005	-0.38	-0.1	1.0	-0.9	Generation 12.
279	282	1	1	0.21785	0.195	-0.135	0.04	0.0	0.4	Generation 12.
280	283	1	1	0.225025	0.205	-0.09	0.07	-0.4	-0.1	Generation 12.
281	284	1	1	0.192525	0.075	-0.38	0.15	-0.1	-0.1	Generation 12.
282	285	1	1	0.47665	-0.305	-0.115	0.02	-0.6	0.1	Generation 12.
283	286	1	1	0.153225	-0.16	-0.165	-0.02	0.3	0.1	Generation 12.
284	287	1	1	0.060475	-0.065	-0.115	-0.055	-0.2	0.0	Generation 12.
285	288	1	1	0.422125	0.01	0.045	-0.1	-0.4	-0.5	Generation 12.
286	289	1	1	0.1444	-0.3	-0.12	0.0	0.0	0.2	Generation 12.
287	290	1	1	0.10035	-0.19	-0.155	-0.015	0.2	0.0	Generation 12.
288	291	1	1	0.277525	-0.13	-0.1	-0.025	0.5	0.0	Generation 12.
289	292	1	1	0.3095	-0.07	-0.11	-0.05	-0.2	-0.5	Generation 12.
290	293	1	1	0.87255	0.115	0.19	0.115	-0.9	0.0	Generation 12.
291	294	1	1	0.12535	-0.025	0.21	0.175	-0.1	-0.2	Generation 12.
292	295	1	1	0.275625	-0.3	0.045	-0.06	0.3	-0.3	Generation 12.
293	296	1	1	0.15435	0.29	-0.045	-0.135	-0.1	-0.2	Generation 12.
294	297	1	1	0.2477	0.14	0.16	0.05	0.2	0.4	Generation 12.
295	298	1	1	0.450525	0.13	0.165	0.08	0.2	-0.6	Generation 12.
296	299	1	1	1.183725	0.09	0.245	0.16	0.3	1.0	Generation 12.
297	300	1	1	0.24525	-0.155	0.285	-0.2	-0.1	-0.3	Generation 12.
298	301	1	1	0.101325	0.24	-0.035	-0.15	0.1	-0.1	Generation 13.
299	302	1	1	0.128725	0.26	-0.01	-0.105	-0.1	-0.2	Generation 13.
300	303	1	1	0.116875	0.175	0.025	0.075	-0.2	0.2	Generation 13.
301	304	1	1	0.3562	0.22	-0.17	0.17	-0.5	0.0	Generation 13.
302	305	1	1	0.1221	-0.3	-0.11	0.0	-0.1	-0.1	Generation 13.
303	306	1	1	0.289525	0.08	-0.465	-0.13	-0.2	-0.1	Generation 13.
304	307	1	1	0.15495	0.19	-0.135	0.025	-0.1	0.3	Generation 13.
305	308	1	1	0.15795	0.205	-0.105	0.07	0.3	-0.1	Generation 13.
306	309	1	1	0.257225	0.06	-0.42	0.165	-0.1	-0.2	Generation 13.
307	310	1	1	0.203625	-0.3	-0.115	0.02	-0.1	0.3	Generation 13.
308	311	1	1	0.09025	-0.155	-0.16	-0.025	0.2	0.0	Generation 13.
309	312	1	1	0.054025	-0.01	-0.095	-0.07	-0.2	0.0	Generation 13.
310	313	1	1	0.708875	-0.095	0.125	-0.185	-0.1	-0.8	Generation 13.
311	314	1	1	0.3585	-0.29	-0.12	0.0	0.1	0.5	Generation 13.
312	315	1	1	0.88035	-0.19	-0.155	-0.015	0.1	-0.9	Generation 13.
313	316	1	1	0.27065	-0.12	-0.075	-0.025	0.5	0.0	Generation 13.
314	317	1	1	1.020875	-0.075	-0.115	-0.045	1.0	0.0	Generation 13.
315	318	1	1	0.23255	0.115	0.19	0.115	0.4	0.1	Generation 13.
316	319	1	1	0.14135	-0.005	0.235	0.19	-0.1	-0.2	Generation 13.
317	320	1	1	1.106125	-0.29	0.08	-0.075	-0.1	-1.0	Generation 13.
318	321	1	1	1.27595	0.31	-0.065	-0.125	1.0	-0.4	Generation 13.
319	322	1	1	0.307425	0.15	0.155	0.03	0.1	0.5	Generation 13.
320	323	1	1	0.100225	0.135	0.16	0.08	0.1	0.2	Generation 13.
321	324	1	1	0.6433	0.07	0.28	0.2	-0.4	-0.6	Generation 13.
322	325	1	1	0.2273	-0.16	0.34	-0.19	-0.1	-0.2	Generation 13.
323	326	1	1	0.09835	0.235	-0.025	-0.15	-0.1	-0.1	Generation 14.
324	327	1	1	0.1055	0.23	0.01	-0.05	-0.1	-0.2	Generation 14.
325	328	1	1	0.078125	0.17	0.06	0.075	0.0	-0.2	Generation 14.
