Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	x1	x2	x3	x4	x5
310	323	1	1	0.00435	0.01	-0.01	-0.045	-0.045	-0.01	Generation 13.
311	324	1	1	0.0026	-0.015	-0.005	-0.035	-0.03	0.015	Generation 13.
312	325	1	1	0.003675	0.005	-0.03	-0.045	-0.025	-0.01	Generation 13.
313	326	1	1	0.001425	-0.005	-0.02	-0.03	-0.01	0.0	Generation 14.
313	327	1	1	0.0012	-0.025	0.01	-0.005	-0.015	-0.015	Generation 14.
314	328	1	1	8.5E-4	-0.01	0.005	-0.01	-0.025	0.0	Generation 14.
315	329	1	1	7.75E-4	-0.005	-0.015	-0.02	-0.01	-0.005	Generation 14.
316	330	1	1	0.00295	-0.02	-0.04	-0.015	-0.01	-0.025	Generation 14.
317	331	1	1	0.003075	-0.015	0.04	0.025	-0.02	-0.015	Generation 14.
318	332	1	1	7.25E-4	-0.01	0.01	-0.01	-0.02	-0.005	Generation 14.
319	333	1	1	0.001925	0.0	0.03	0.01	-0.03	-0.005	Generation 14.
320	334	1	1	0.00165	-0.005	0.025	0.0	-0.03	-0.01	Generation 14.
321	335	1	1	9.25E-4	-0.015	0.01	0.02	-0.01	-0.01	Generation 14.
322	336	1	1	0.002375	0.015	0.005	-0.01	-0.045	0.0	Generation 14.
323	337	1	1	0.002275	0.005	0.03	0.015	-0.03	-0.015	Generation 14.
323	338	1	1	0.002675	0.01	0.03	0.015	-0.035	-0.015	Generation 14.
324	339	1	1	0.002925	0.01	0.03	0.025	-0.03	-0.02	Generation 14.
325	340	1	1	0.002475	0.005	-0.03	-0.025	-0.03	-0.005	Generation 14.
326	341	1	1	0.003075	-0.01	-0.03	-0.025	-0.035	0.015	Generation 14.
327	342	1	1	0.003	0.01	0.025	-0.005	-0.045	-0.015	Generation 14.
328	343	1	1	0.00245	0.005	0.03	0.02	-0.03	-0.015	Generation 14.
329	344	1	1	0.0027	-0.01	-0.01	-0.04	-0.03	0.0	Generation 14.
330	345	1	1	0.003375	-0.015	-0.02	-0.025	-0.035	0.03	Generation 14.
331	346	1	1	0.0053	0.005	-0.055	-0.045	0.0	-0.015	Generation 14.
332	347	1	1	0.001775	-0.015	-0.02	-0.03	-0.015	-0.005	Generation 14.
333	348	1	1	0.001925	-0.005	0.005	-0.025	-0.035	-0.005	Generation 14.
334	349	1	1	0.001775	-0.02	-0.005	-0.025	-0.025	0.01	Generation 14.
335	350	1	1	0.00265	-0.005	-0.01	-0.04	-0.03	0.005	Generation 14.
336	351	1	1	8.5E-4	-0.015	-0.01	-0.02	-0.01	-0.005	Generation 15.
337	352	1	1	6.75E-4	-0.015	0.005	-0.01	-0.015	-0.01	Generation 15.
338	353	1	1	9.25E-4	-0.005	-0.01	-0.02	-0.02	0.0	Generation 15.
339	354	1	1	7.25E-4	0.0	-0.015	-0.02	-0.01	0.0	Generation 15.
340	355	1	1	0.00105	-0.015	-0.02	-0.015	-0.01	-0.01	Generation 15.
341	356	1	1	0.00145	-0.005	0.03	0.01	-0.02	-0.005	Generation 15.
342	357	1	1	7.75E-4	-0.01	0.005	-0.015	-0.02	-0.005	Generation 15.
343	358	1	1	0.001075	-0.005	0.02	0.0	-0.025	-0.005	Generation 15.
344	359	1	1	7.5E-4	-0.005	0.0	-0.015	-0.02	-0.01	Generation 15.
345	360	1	1	4.75E-4	-0.005	0.005	0.01	-0.015	-0.01	Generation 15.
346	361	1	1	0.001475	0.01	0.01	0.005	-0.035	-0.005	Generation 15.
347	362	1	1	0.001175	-0.005	0.02	0.005	-0.025	-0.01	Generation 15.
348	363	1	1	0.002475	0.005	0.03	0.015	-0.035	-0.01	Generation 15.
348	364	1	1	0.002275	0.005	0.03	0.015	-0.03	-0.015	Generation 15.
349	365	1	1	6.25E-4	0.0	-0.01	-0.005	-0.02	-0.01	Generation 15.
350	366	1	1	0.002375	0.0	-0.005	-0.015	-0.045	0.01	Generation 15.
351	367	1	1	0.00135	-0.005	0.01	-0.01	-0.03	-0.015	Generation 15.
352	368	1	1	0.001425	0.0	0.02	0.005	-0.03	-0.01	Generation 15.
353	369	1	1	0.002175	-0.015	-0.01	-0.035	-0.025	0.0	Generation 15.
354	370	1	1	0.0026	-0.005	-0.025	-0.025	-0.035	0.01	Generation 15.
355	371	1	1	0.002975	-0.005	-0.035	-0.04	-0.01	-0.005	Generation 15.
356	372	1	1	0.001225	-0.02	-0.01	-0.02	-0.015	-0.01	Generation 15.
357	373	1	1	0.0012	-0.01	0.01	-0.01	-0.03	0.0	Generation 15.
358	374	1	1	9.5E-4	-0.015	-0.01	-0.02	-0.015	0.0	Generation 15.
359	375	1	1	0.00245	-0.015	0.0	-0.035	-0.03	0.01	Generation 15.
360	376	1	1	8.25E-4	-0.02	0.0	-0.01	-0.015	-0.01	Generation 16.
361	377	1	1	6.75E-4	-0.01	0.005	-0.015	-0.015	-0.01	Generation 16.
362	378	1	1	7.5E-4	-0.01	0.0	-0.015	-0.02	-0.005	Generation 16.
362	379	1	1	7.25E-4	0.0	-0.015	-0.02	-0.01	0.0	Generation 16.
363	380	1	1	3.75E-4	-0.01	0.0	-0.005	-0.015	-0.005	Generation 16.
364	381	1	1	6.75E-4	0.0	0.015	0.005	-0.02	-0.005	Generation 16.
365	382	1	1	4.75E-4	-0.01	0.005	-0.01	-0.015	-0.005	Generation 16.
365	383	1	1	7.25E-4	-0.01	0.01	-0.01	-0.02	-0.005	Generation 16.
366	384	1	1	4.75E-4	-0.005	-0.005	-0.01	-0.015	-0.01	Generation 16.
367	385	1	1	3.75E-4	0.0	0.005	0.005	-0.015	-0.01	Generation 16.
368	386	1	1	8.0E-4	0.005	0.005	0.005	-0.025	-0.01	Generation 16.
369	387	1	1	7.75E-4	-0.01	0.015	-0.005	-0.02	-0.005	Generation 16.
370	388	1	1	0.00165	0.0	0.025	0.01	-0.03	-0.005	Generation 16.
371	389	1	1	8.25E-4	0.0	0.01	0.0	-0.025	-0.01	Generation 16.
371	390	1	1	4.75E-4	-0.005	0.005	0.01	-0.015	-0.01	Generation 16.
372	391	1	1	0.001825	0.0	0.01	-0.01	-0.04	-0.005	Generation 16.
373	392	1	1	7.25E-4	-0.01	0.01	-0.005	-0.02	-0.01	Generation 16.
374	393	1	1	0.00115	-0.005	0.01	-0.01	-0.03	-0.005	Generation 16.
375	394	1	1	0.00135	-0.015	-0.01	-0.025	-0.02	0.0	Generation 16.
376	395	1	1	0.00155	0.0	-0.02	-0.015	-0.03	-0.005	Generation 16.
377	396	1	1	0.00145	-0.01	-0.015	-0.03	-0.015	0.0	Generation 16.
360	397	1	1	8.25E-4	-0.02	0.0	-0.01	-0.015	-0.01	Generation 16.
378	398	1	1	8.5E-4	-0.01	0.01	-0.005	-0.025	0.0	Generation 16.
378	399	1	1	7.75E-4	-0.005	-0.015	-0.02	-0.01	-0.005	Generation 16.
379	400	1	1	0.00175	-0.02	0.0	-0.025	-0.025	0.01	Generation 16.
380	401	1	1	6.0E-4	-0.015	0.005	-0.005	-0.015	-0.01	Generation 17.
381	402	1	1	6.0E-4	-0.01	0.005	-0.015	-0.015	-0.005	Generation 17.
382	403	1	1	8.5E-4	-0.015	0.005	-0.01	-0.02	-0.01	Generation 17.
383	404	1	1	4.5E-4	-0.005	-0.01	-0.015	-0.01	0.0	Generation 17.
384	405	1	1	3.0E-4	-0.005	0.005	0.0	-0.015	-0.005	Generation 17.
385	406	1	1	3.0E-4	0.0	0.005	0.005	-0.015	-0.005	Generation 17.
385	407	1	1	4.75E-4	-0.01	0.005	-0.01	-0.015	-0.005	Generation 17.
381	408	1	1	6.0E-4	-0.01	0.005	-0.015	-0.015	-0.005	Generation 17.
386	409	1	1	4.0E-4	-0.005	-0.005	-0.005	-0.015	-0.01	Generation 17.
387	410	1	1	3.25E-4	0.0	0.0	0.0	-0.015	-0.01	Generation 17.
387	411	1	1	3.75E-4	0.0	0.005	0.005	-0.015	-0.01	Generation 17.
388	412	1	1	5.5E-4	-0.01	0.01	-0.01	-0.015	-0.005	Generation 17.
388	413	1	1	0.001075	-0.005	0.02	0.0	-0.025	-0.005	Generation 17.
389	414	1	1	6.25E-4	-0.005	0.0	-0.01	-0.02	-0.01	Generation 17.
390	415	1	1	6.75E-4	-0.005	0.01	0.015	-0.015	-0.01	Generation 17.
391	416	1	1	0.001275	-0.005	0.015	-0.005	-0.03	-0.01	Generation 17.
392	417	1	1	5.5E-4	-0.01	0.01	-0.005	-0.015	-0.01	Generation 17.
393	418	1	1	0.001	-0.01	0.005	-0.015	-0.025	-0.005	Generation 17.
394	419	1	1	8.25E-4	-0.01	-0.01	-0.02	-0.015	0.0	Generation 17.
395	420	1	1	7.5E-4	0.0	-0.01	-0.005	-0.02	-0.015	Generation 17.
396	421	1	1	8.75E-4	-0.015	-0.005	-0.02	-0.015	0.0	Generation 17.
397	422	1	1	7.75E-4	-0.02	0.005	-0.005	-0.015	-0.01	Generation 17.
398	423	1	1	5.5E-4	-0.01	0.005	-0.005	-0.02	0.0	Generation 17.
399	424	1	1	7.5E-4	0.0	-0.015	-0.02	-0.01	-0.005	Generation 17.
400	425	1	1	0.00105	-0.02	0.0	-0.015	-0.02	0.005	Generation 17.
400	426	1	1	6.0E-4	-0.015	0.005	-0.005	-0.015	-0.01	Generation 18.
400	427	1	1	6.0E-4	-0.01	0.005	-0.015	-0.015	-0.005	Generation 18.
400	428	1	1	8.5E-4	-0.015	0.005	-0.01	-0.02	-0.01	Generation 18.
400	429	1	1	4.5E-4	-0.005	-0.01	-0.015	-0.01	0.0	Generation 18.
401	430	1	1	3.75E-4	-0.005	0.01	0.0	-0.015	-0.005	Generation 18.
402	431	1	1	2.75E-4	0.0	0.0	0.005	-0.015	-0.005	Generation 18.
402	432	1	1	4.75E-4	-0.01	0.005	-0.01	-0.015	-0.005	Generation 18.
400	433	1	1	6.0E-4	-0.01	0.005	-0.015	-0.015	-0.005	Generation 18.
403	434	1	1	3.75E-4	-0.005	-0.005	0.0	-0.015	-0.01	Generation 18.
403	435	1	1	3.25E-4	0.0	0.0	0.0	-0.015	-0.01	Generation 18.
404	436	1	1	2.5E-4	0.0	0.005	0.005	-0.01	-0.01	Generation 18.
404	437	1	1	5.5E-4	-0.01	0.01	-0.01	-0.015	-0.005	Generation 18.
405	438	1	1	9.25E-4	-0.005	0.015	-0.005	-0.025	-0.005	Generation 18.
406	439	1	1	7.75E-4	-0.005	-0.005	-0.015	-0.02	-0.01	Generation 18.
406	440	1	1	6.75E-4	-0.005	0.01	0.015	-0.015	-0.01	Generation 18.
407	441	1	1	0.001	-0.005	0.015	-0.005	-0.025	-0.01	Generation 18.
407	442	1	1	5.5E-4	-0.01	0.01	-0.005	-0.015	-0.01	Generation 18.
407	443	1	1	0.001	-0.01	0.005	-0.015	-0.025	-0.005	Generation 18.
407	444	1	1	8.25E-4	-0.01	-0.01	-0.02	-0.015	0.0	Generation 18.
408	445	1	1	6.5E-4	0.0	-0.005	0.0	-0.015	-0.02	Generation 18.
409	446	1	1	6.75E-4	-0.015	0.0	-0.015	-0.015	0.0	Generation 18.
409	447	1	1	7.75E-4	-0.02	0.005	-0.005	-0.015	-0.01	Generation 18.
409	448	1	1	5.5E-4	-0.01	0.005	-0.005	-0.02	0.0	Generation 18.
409	449	1	1	7.5E-4	0.0	-0.015	-0.02	-0.01	-0.005	Generation 18.
410	450	1	1	9.25E-4	-0.02	0.0	-0.01	-0.02	0.005	Generation 18.
411	451	1	1	4.5E-4	-0.01	0.005	0.0	-0.015	-0.01	Generation 19.
411	452	1	1	6.0E-4	-0.01	0.005	-0.015	-0.015	-0.005	Generation 19.
412	453	1	1	5.75E-4	-0.01	0.0	-0.015	-0.015	-0.005	Generation 19.
413	454	1	1	2.5E-4	-0.005	-0.005	-0.01	-0.01	0.0	Generation 19.
413	455	1	1	3.0E-4	-0.005	0.005	0.0	-0.015	-0.005	Generation 19.
413	456	1	1	2.75E-4	0.0	0.0	0.005	-0.015	-0.005	Generation 19.
414	457	1	1	3.25E-4	-0.005	0.005	-0.005	-0.015	-0.005	Generation 19.
415	458	1	1	4.5E-4	-0.01	0.0	-0.01	-0.015	-0.005	Generation 19.
415	459	1	1	3.75E-4	-0.005	-0.005	0.0	-0.015	-0.01	Generation 19.
415	460	1	1	3.25E-4	0.0	0.0	0.0	-0.015	-0.01	Generation 19.
415	461	1	1	2.5E-4	0.0	0.005	0.005	-0.01	-0.01	Generation 19.
414	462	1	1	3.25E-4	-0.005	0.005	-0.005	-0.015	-0.005	Generation 19.
415	463	1	1	7.25E-4	-0.01	0.01	-0.01	-0.02	-0.005	Generation 19.
415	464	1	1	4.75E-4	-0.005	-0.005	-0.01	-0.015	-0.01	Generation 19.
415	465	1	1	4.75E-4	-0.005	0.005	0.01	-0.015	-0.01	Generation 19.
416	466	1	1	6.25E-4	-0.005	0.01	0.0	-0.02	-0.01	Generation 19.
416	467	1	1	5.5E-4	-0.01	0.01	-0.005	-0.015	-0.01	Generation 19.
417	468	1	1	6.5E-4	-0.01	0.005	-0.01	-0.02	-0.005	Generation 19.
418	469	1	1	6.0E-4	-0.01	-0.005	-0.015	-0.015	-0.005	Generation 19.
419	470	1	1	4.75E-4	0.0	0.0	0.005	-0.015	-0.015	Generation 19.
420	471	1	1	6.0E-4	-0.015	0.005	-0.01	-0.015	-0.005	Generation 19.
421	472	1	1	6.75E-4	-0.015	0.01	-0.005	-0.015	-0.01	Generation 19.
421	473	1	1	5.5E-4	-0.01	0.005	-0.005	-0.02	0.0	Generation 19.
421	474	1	1	7.5E-4	0.0	-0.015	-0.02	-0.01	-0.005	Generation 19.
422	475	1	1	4.75E-4	-0.015	0.0	-0.005	-0.015	0.0	Generation 19.
423	476	1	1	3.75E-4	-0.005	0.005	0.0	-0.015	-0.01	Generation 20.
423	477	1	1	6.0E-4	-0.01	0.005	-0.015	-0.015	-0.005	Generation 20.
423	478	1	1	6.0E-4	-0.01	-0.005	-0.015	-0.015	-0.005	Generation 20.
423	479	1	1	2.5E-4	-0.005	-0.005	-0.01	-0.01	0.0	Generation 20.
423	480	1	1	3.0E-4	-0.005	0.005	0.0	-0.015	-0.005	Generation 20.
423	481	1	1	2.75E-4	0.0	0.0	0.005	-0.015	-0.005	Generation 20.
423	482	1	1	3.0E-4	-0.005	0.005	0.0	-0.015	-0.005	Generation 20.
423	483	1	1	4.5E-4	-0.01	0.0	-0.01	-0.015	-0.005	Generation 20.
423	484	1	1	3.75E-4	-0.005	-0.005	0.0	-0.015	-0.01	Generation 20.
423	485	1	1	3.25E-4	0.0	0.0	0.0	-0.015	-0.01	Generation 20.
423	486	1	1	2.5E-4	0.0	0.005	0.005	-0.01	-0.01	Generation 20.
423	487	1	1	3.25E-4	-0.005	0.005	-0.005	-0.015	-0.005	Generation 20.
423	488	1	1	7.25E-4	-0.01	0.01	-0.01	-0.02	-0.005	Generation 20.
423	489	1	1	4.0E-4	-0.005	-0.005	-0.005	-0.015	-0.01	Generation 20.
423	490	1	1	4.75E-4	-0.005	0.005	0.01	-0.015	-0.01	Generation 20.
424	491	1	1	4.5E-4	-0.005	0.01	0.0	-0.015	-0.01	Generation 20.
424	492	1	1	5.5E-4	-0.01	0.01	-0.005	-0.015	-0.01	Generation 20.
424	493	1	1	6.5E-4	-0.01	0.005	-0.01	-0.02	-0.005	Generation 20.
423	494	1	1	6.0E-4	-0.01	-0.005	-0.015	-0.015	-0.005	Generation 20.
424	495	1	1	4.75E-4	0.0	0.0	0.005	-0.015	-0.015	Generation 20.
424	496	1	1	6.0E-4	-0.015	0.005	-0.01	-0.015	-0.005	Generation 20.
424	497	1	1	6.75E-4	-0.015	0.01	-0.005	-0.015	-0.01	Generation 20.
424	498	1	1	5.5E-4	-0.01	0.005	-0.005	-0.02	0.0	Generation 20.
424	499	1	1	7.5E-4	0.0	-0.015	-0.02	-0.01	-0.005	Generation 20.
425	500	1	1	3.5E-4	-0.01	0.0	-0.005	-0.015	0.0	Generation 20.
423	486	2	1	2.5E-4	0.0	0.005	0.005	-0.01	-0.01	Minimum point.
