Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	x1	x2	x3	x4	x5
103	104	1	1	0.347764731824429	0.33883930017507824	-0.23245063696475804	0.09444237320170645	-0.1	0.4	Generation 5.
104	105	1	1	1.10256151461482	0.008445799970560101	0.05923116138673151	-0.7204039509875366	0.3	-0.7	Generation 5.
105	106	1	1	1.04289246876305	0.31978541738683997	-0.6865062188603075	-0.24359590935788944	-0.5	0.4	Generation 5.
106	107	1	1	1.05575097409838	0.3131786933535042	-0.08962957944603217	-0.3736798343717521	-0.9	0.0	Generation 5.
107	108	1	1	1.572144156025	0.32718556662062237	-0.5476267538218607	0.0721020077298499	1.0	-0.4	Generation 5.
108	109	1	1	1.23295638221733	0.154200522748553	-0.5901729084828768	0.2467276212633316	0.8	0.4	Generation 5.
109	110	1	1	0.288344725053154	-0.30752589043353895	-0.1836025751471786	0.007914933072235002	0.0	-0.4	Generation 5.
110	111	1	1	1.21526265882067	-0.09805541761826256	-0.18608900554745822	-0.03191670269212043	-0.6	-0.9	Generation 5.
111	112	1	1	0.557172696511315	0.10115126929436494	0.09033588876159254	-0.3588600624660073	0.5	-0.4	Generation 5.
112	113	1	1	1.19079276889734	-0.11358768389314085	0.12274538959023212	-0.05314297977597382	-0.4	1.0	Generation 5.
113	114	1	1	1.04746244211626	-0.1363286285836569	-0.1590527660623682	-0.05982612098964851	-0.6	-0.8	Generation 5.
114	115	1	1	1.0237099621451	-0.3327795776506606	-0.11357509936546184	0.008271133409147868	-0.3	0.9	Generation 5.
115	116	1	1	1.54698681337602	0.030308491835466828	0.5441167609279968	0.002271381937193784	-1.0	0.5	Generation 5.
116	117	1	1	1.4218699868325	-0.17617361425367936	-0.09677251910814394	0.14651936397199466	-0.6	1.0	Generation 5.
117	118	1	1	1.15253232509029	0.1494827001414811	0.31096697658803873	0.1829939532345202	0.0	1.0	Generation 5.
118	119	1	1	0.471129418580815	0.09555865909982694	0.419595046154044	0.340496635071249	-0.1	-0.4	Generation 5.
119	120	1	1	0.489879445129067	-0.31247665602217123	0.27869921500171796	-0.15673076318226403	-0.5	-0.2	Generation 5.
120	121	1	1	0.867073285986262	0.15849465991181713	0.13169544226479746	-0.6439014204460021	0.4	-0.5	Generation 5.
121	122	1	1	1.58910757724566	0.24458587958298728	0.09948912348403877	-0.17142706630707252	0.7	1.0	Generation 5.
122	123	1	1	0.101196724382322	0.12706779725894538	0.16980372563985677	0.07884918541688438	0.2	0.1	Generation 5.
123	124	1	1	0.343360440458751	0.003679607852530374	0.38337635263501607	0.31043432990742914	-0.1	-0.3	Generation 5.
124	125	1	1	0.640160481151603	-0.18939680311733498	0.43521275429163253	-0.3935469357299427	-0.1	-0.5	Generation 5.
125	126	1	1	1.32917720314195	0.5663531345475358	0.1456968098280791	-0.1311250156760707	0.4	-0.9	Generation 6.
126	127	1	1	1.21637994789247	0.42266835154534393	-0.05530609666676376	-0.46332779774787547	0.1	-0.9	Generation 6.
127	128	1	1	2.06706611243776	0.23132072723293698	0.05201992185434256	-0.1041669876710288	1.0	1.0	Generation 6.
128	129	1	1	0.598734428152246	0.31217299681572513	-0.2905441387906675	0.08286465848432907	-0.5	0.4	Generation 6.
129	130	1	1	1.0395053520601	-0.007275121597922565	0.06436310255659773	-0.6287366823202919	0.8	0.0	Generation 6.
130	131	1	1	1.52683086981777	0.26186514102816016	-0.6400726257423082	-0.22037366337068912	1.0	0.0	Generation 6.
131	132	1	1	0.819692343788581	0.26283866550895707	-0.12877849850233603	-0.2898694154710628	-0.7	0.4	Generation 6.
132	133	1	1	1.43025819793887	0.36908925604633114	-0.532184637151777	0.028475094199398053	1.0	-0.1	Generation 6.
133	134	1	1	0.368331918530241	0.1115688642399098	-0.5526338656305089	0.22467780847413163	0.0	0.0	Generation 6.
134	135	1	1	0.557674906733231	-0.2959608520453576	-0.1386318366859754	0.029381876163553197	-0.6	0.3	Generation 6.
135	136	1	1	0.776046903093995	-0.1077275758398466	-0.1831009621617217	-0.030260703116700056	-0.8	0.3	Generation 6.
136	137	1	1	0.778206362099177	0.09638140029879524	0.07778403998953737	-0.3359562931372565	0.1	-0.8	Generation 6.
137	138	1	1	1.32695542291265	-0.09627790141247858	0.11206731925417288	-0.071602406156818	-0.7	-0.9	Generation 6.
138	139	1	1	1.24555560792628	-0.24454451115645393	-0.1194187537058966	-0.03863613920745798	-0.6	-0.9	Generation 6.
139	140	1	1	0.213709962145098	-0.3327795776506606	-0.11357509936546184	0.008271133409147868	0.0	0.3	Generation 6.
140	141	1	1	1.42019752750284	0.1466401497580308	0.5958552888999564	0.06042076358117008	1.0	0.2	Generation 6.
141	142	1	1	2.04836329066273	-0.15869964414925153	-0.094142252363827	0.11964509989757344	-1.0	1.0	Generation 6.
142	143	1	1	0.718959461352006	0.14315973266959253	0.29576734151725087	0.17602963382849782	0.3	-0.7	Generation 6.
143	144	1	1	0.462575777932092	0.10666287652526742	0.4176940400281494	0.32669633855984764	-0.1	-0.4	Generation 6.
144	145	1	1	0.849023686348085	-0.3317091175711586	0.30122575879812474	-0.1955908737767225	-0.6	0.5	Generation 6.
145	146	1	1	0.670313932182448	0.08728613879290752	0.12603540670090124	-0.6299286772443463	0.4	-0.3	Generation 6.
146	147	1	1	0.888386797907955	0.2289913791596741	0.10475265411130454	-0.15803995581859176	-0.8	0.4	Generation 6.
147	148	1	1	0.30034036276074	0.12752263159902386	0.16793584631782993	0.07665437177561173	0.5	0.0	Generation 6.
148	149	1	1	1.37486448455303	-0.0034083501247602517	0.35897159864924083	0.2932443674917952	-0.4	-1.0	Generation 6.
149	150	1	1	1.32030650621345	-0.1680186570605501	0.4264711686156196	-0.3319617138054421	1.0	0.0	Generation 6.
150	151	1	1	0.510377416385381	0.5549700635173666	0.13859180537979132	-0.15224308347665885	0.0	0.4	Generation 7.
151	152	1	1	0.334989938949707	0.4116156443504856	-0.09959567511159789	-0.3400635260869748	0.0	-0.2	Generation 7.
152	153	1	1	0.223348390496892	0.21535742203888414	0.06587270426416059	-0.051287016900817314	-0.4	0.1	Generation 7.
153	154	1	1	0.983003898620343	0.32130621532178866	-0.2794780772253582	0.04072123483329595	-0.8	-0.4	Generation 7.
154	155	1	1	0.694055196273705	-0.08450493483139171	0.0071925923556845975	-0.4436917611113057	0.0	0.7	Generation 7.
155	156	1	1	0.554753559293078	0.10877361154275336	-0.517342034024883	-0.15899396389806938	-0.4	0.3	Generation 7.
156	157	1	1	0.518300489198105	0.19809672718865495	-0.11160710350279758	-0.23791181207112055	0.5	0.4	Generation 7.
157	158	1	1	0.452404747463572	0.38807451270537735	-0.44909167989356386	-0.01093540591075385	-0.3	-0.1	Generation 7.
158	159	1	1	0.480704582209652	-0.003779284420056761	-0.4510647677590311	0.16501780057137982	0.3	-0.4	Generation 7.
159	160	1	1	0.195868617165002	-0.3012308402382767	-0.11906767412362597	0.030846183445175545	0.0	0.3	Generation 7.
160	161	1	1	0.0949687744905443	-0.1648444358440319	-0.16545571155274286	-0.020481552098967324	0.2	0.0	Generation 7.
161	162	1	1	1.06222951791055	0.08613462248626809	0.050819776270103784	-0.28675371847554854	-0.4	-0.9	Generation 7.
162	163	1	1	1.30249882886974	-0.05126155439470891	0.08336640014808885	-0.11367112754402152	-0.8	-0.8	Generation 7.
163	164	1	1	0.95065702317626	-0.29827565952455176	-0.10604310665165893	-0.021059763605480786	-0.6	-0.7	Generation 7.
164	165	1	1	0.623709962145098	-0.3327795776506606	-0.11357509936546184	0.008271133409147868	0.1	-0.7	Generation 7.
165	166	1	1	1.35430350569725	0.08691282811278181	0.5531857908133514	0.027113591589795837	1.0	0.2	Generation 7.
166	167	1	1	1.65896372918628	-0.10553141693210677	-0.07809978672050545	0.04156046848616912	1.0	-0.8	Generation 7.
167	168	1	1	0.628069080116187	0.132294156356297	0.25856989790310975	0.1539770898820287	0.4	-0.6	Generation 7.
168	169	1	1	1.21570685798183	0.10141275913572634	0.3816586847254996	0.2995979950532287	0.4	-0.9	Generation 7.
169	170	1	1	0.793105503257225	-0.337779361025727	0.20926865153070823	-0.1587993640062699	-0.6	0.5	Generation 7.
170	171	1	1	1.2636254328117	0.011698733595349425	0.17945581966341834	-0.5841953279793418	-0.5	-0.8	Generation 7.
171	172	1	1	0.403897635342218	0.19903151452152243	0.12216278439150187	-0.09674887947259311	0.3	0.5	Generation 7.
172	173	1	1	0.700285914122809	0.12755185981362194	0.1678158140932224	0.07651333034919076	-0.8	0.1	Generation 7.
173	174	1	1	0.650791111154719	0.025516210552652283	0.30654940277117526	0.23699683081085207	0.1	-0.7	Generation 7.
174	175	1	1	0.30772490500539	-0.11639486339784424	0.40880333336103064	-0.16449004654658353	-0.1	-0.3	Generation 7.
175	176	1	1	0.667720789824113	0.5316214101641971	0.10410645318172637	-0.1850981158333737	0.5	0.3	Generation 8.
176	177	1	1	0.419902883253285	0.3813038893649526	-0.09360219831686731	-0.2564153967270578	-0.2	-0.4	Generation 8.
177	178	1	1	0.306500018478896	0.19771034975496513	0.08484393609418972	-0.01456511540325433	0.5	0.1	Generation 8.
178	179	1	1	0.245240616940441	0.32272758991342715	-0.19627510782593857	0.050632022446551524	-0.1	0.3	Generation 8.
179	180	1	1	1.3987504737199	-0.14170672532424156	-0.030576044875793434	-0.3126256278642723	0.8	-0.8	Generation 8.
180	181	1	1	0.295198113311785	0.01627053477769559	-0.42543844375869727	-0.11804877628341166	-0.3	-0.1	Generation 8.
181	182	1	1	0.978508695499744	0.15706345386925064	-0.08995045188218989	-0.21388941807531103	-0.3	-0.9	Generation 8.
182	183	1	1	0.311607733166268	0.37187635444131273	-0.3498170729042128	-0.030720118463900995	-0.2	-0.1	Generation 8.
183	184	1	1	0.242105453065775	-0.004946469004498838	-0.4406537833742126	0.16704858188010802	-0.1	-0.1	Generation 8.
184	185	1	1	1.74764940524994	-0.3073782544711165	-0.11119284378054403	0.02835781056830744	0.8	-1.0	Generation 8.
185	186	1	1	1.87005221304374	-0.18568762857975776	-0.1590165732792772	-0.016912925787236653	-1.0	-0.9	Generation 8.
186	187	1	1	0.211508945718649	0.036157122966389045	-0.02122199757585161	-0.17248546314496366	-0.3	0.3	Generation 8.
187	188	1	1	0.29891006947923	-0.05527195869598112	0.09442504202894217	-0.1641310193076624	-0.1	-0.5	Generation 8.
188	189	1	1	1.11456208620548	-0.32250330184291365	-0.1021705511520739	-0.01071844126629283	-0.6	-0.8	Generation 8.
189	190	1	1	0.160827141783183	-0.3102935720019597	-0.12052175583147146	0.004421236110729789	0.1	0.2	Generation 8.
190	191	1	1	0.997338912716628	0.15315044814564632	0.6276015808867457	3.2957225831354436E-4	0.7	0.3	Generation 8.
191	192	1	1	1.88464389666764	-0.1807950046640876	-0.16354274355868081	0.12333220984580988	-1.0	-0.9	Generation 8.
192	193	1	1	1.72150147836131	0.08233478955059959	0.24060035818827116	0.19192167264445534	0.9	0.9	Generation 8.
193	194	1	1	0.493076678786637	0.0986444257263056	0.37868781069284513	0.2999024809707726	0.4	-0.3	Generation 8.
194	195	1	1	1.1610032101155	-0.32161097484145373	0.18109112729047683	-0.12155490361845761	1.0	0.1	Generation 8.
195	196	1	1	0.492562680366132	0.019881651319246508	0.19226009652413217	-0.5433262883309472	0.4	0.0	Generation 8.
196	197	1	1	0.452633447125162	0.1784627807071558	0.13489509950788395	-0.05087037601777702	0.2	-0.6	Generation 8.
197	198	1	1	0.421023973886862	0.12715882541567305	0.16942989807959713	0.07840992693853086	0.6	0.1	Generation 8.
198	199	1	1	0.29630818019574	0.03438134326870068	0.32289511441297264	0.24670802281039336	0.3	-0.2	Generation 8.
199	200	1	1	0.432094118423214	-0.09755621083567126	0.40235595345591213	-0.10337596852839492	0.0	0.5	Generation 8.
200	201	1	1	0.317754493643109	0.34166010955727966	-0.08868724976920878	-0.15217567121189413	-0.1	0.4	Generation 9.
201	202	1	1	0.276171138234434	0.3253472594862397	-0.034537165430081423	-0.19780668134136126	0.3	-0.2	Generation 9.
202	203	1	1	0.383472711197386	0.17497461042460116	0.11270262402025018	0.012438466267811095	-0.5	-0.3	Generation 9.
203	204	1	1	0.244513605594335	0.28255663318395075	-0.0665674041443722	0.015624830993175132	0.0	0.4	Generation 9.
204	205	1	1	0.243956500521595	-0.18908050688884984	-0.05547474216687358	-0.2124326138279366	0.0	0.4	Generation 9.
205	206	1	1	0.417860117287887	-0.08612228657897256	-0.29337618478297306	-0.06613231618870813	0.4	0.4	Generation 9.
206	207	1	1	0.310782626444107	0.12062721587921552	-0.06885696879095014	-0.20369197107951542	0.4	0.3	Generation 9.
207	208	1	1	0.170479669589138	0.30664993169793875	-0.15605728616424538	-0.045734149317968015	-0.1	-0.2	Generation 9.
208	209	1	1	0.29655394530279	-0.1176541153813387	-0.31498437257999523	0.11617357473630067	-0.1	0.4	Generation 9.
209	210	1	1	0.128269721762781	-0.30707732007297317	-0.11652893686939333	0.019855682603992855	0.1	0.1	Generation 9.
210	211	1	1	0.136846825265323	-0.17302251437706045	-0.16292923784244742	-0.01908135844330236	0.2	0.2	Generation 9.
211	212	1	1	0.149188075092102	-0.058253525790053266	-0.1021712976995913	-0.07318215459735648	-0.2	0.3	Generation 9.
212	213	1	1	1.67796130851553	-0.022086925922511207	0.05463428182102442	-0.18571098908984668	-1.0	-0.8	Generation 9.
213	214	1	1	0.509710095264185	-0.3123360484603258	-0.11001057906480403	-0.0073457872417316255	-0.6	0.2	Generation 9.
214	215	1	1	0.180658110053566	-0.2469676529385138	-0.14008518617124388	-0.006420986760289027	0.1	0.3	Generation 9.
215	216	1	1	0.928996856004426	0.056812743672261384	0.3542157495709332	-0.017331212212582433	0.8	-0.4	Generation 9.
216	217	1	1	0.416989873878222	-0.18134376860754628	-0.17672447256412918	0.11345824016952227	-0.3	-0.5	Generation 9.
217	218	1	1	1.58082140690433	0.07230683481056938	0.2242307520344361	0.18791939332086563	1.0	-0.7	Generation 9.
218	219	1	1	1.39767068662447	0.07804037675004766	0.37961399119013395	0.295759368260538	1.0	-0.4	Generation 9.
219	220	1	1	0.293311706869162	-0.30599979064431926	0.11444704425924253	-0.08110307673027754	0.3	-0.3	Generation 9.
220	221	1	1	0.756773002807242	-0.028776394105417078	0.27899519065103723	-0.3848462102491371	0.7	-0.2	Generation 9.
221	222	1	1	1.1380298323155	0.16368931823833444	0.14521276097400387	-0.012202190806363776	0.3	1.0	Generation 9.
222	223	1	1	0.101465520448264	0.12692686823189753	0.17038248232619368	0.07952924170059099	0.2	0.1	Generation 9.
223	224	1	1	0.283481700125337	0.07274144281074373	0.27084358495527444	0.18663905033974817	0.4	0.1	Generation 9.
224	225	1	1	1.3025892085148	-0.05186422831139855	0.3737173283254917	0.01531890484731413	0.4	1.0	Generation 9.
225	226	1	1	0.389439649917227	0.021053477831670053	-0.14331702771021362	-0.16869093205246055	-0.5	-0.3	Generation 10.
226	227	1	1	0.326587231042577	0.2528514350531502	0.03455723117329325	-0.1070475623626012	0.0	0.5	Generation 10.
227	228	1	1	0.544714460945788	0.1510644157467497	0.14170693581783386	0.04258107070050626	-0.7	0.1	Generation 10.
228	229	1	1	0.428455207146864	0.23608108848530426	0.04347115541939116	-0.028830287077321125	-0.1	0.6	Generation 10.
229	230	1	1	2.08184506646313	-0.2622352620173987	-0.09346767231921363	-0.0658902727951538	1.0	1.0	Generation 10.
