 -0.12709030   -0.01431379
 -0.11538462   -0.01286273
 -0.10367893   -0.01143820
 -0.09197324   -0.01004037
 -0.08026756   -0.00866938
 -0.06856187   -0.00732538
 -0.05685619   -0.00600846
 -0.04515050   -0.00471874
 -0.03344482   -0.00345629
 -0.02173913   -0.00222116
 -0.01003344   -0.00101341
  0.00167224    0.00016694
  0.01337793    0.00131990
  0.02508361    0.00244546
  0.03678930    0.00354366
  0.04849498    0.00461454
  0.06020067    0.00565818
  0.07190635    0.00667465
  0.08361204    0.00766406
  0.09531773    0.00862653
  0.10702341    0.00956219
  0.11872910    0.01047120
  0.13043478    0.01135373
  0.14214047    0.01220998
  0.15384615    0.01304016
  0.16555184    0.01384449
  0.17725753    0.01462322
  0.18896321    0.01537661
  0.20066890    0.01610495
  0.21237458    0.01680853
  0.22408027    0.01748768
  0.23578595    0.01814273
  0.24749164    0.01877403
  0.25919732    0.01938195
  0.27090301    0.01996689
  0.28260870    0.02052926
  0.29431438    0.02106947
  0.30602007    0.02158798
  0.31772575    0.02208524
  0.32943144    0.02256174
  0.34113712    0.02301798
  0.35284281    0.02345447
  0.36454849    0.02387174
  0.37625418    0.02427035
  0.38795987    0.02465087
  0.39966555    0.02501388
  0.41137124    0.02536000
  0.42307692    0.02568984
  0.43478261    0.02600405
  0.44648829    0.02630330
  0.45819398    0.02658825
  0.46989967    0.02685960
  0.48160535    0.02711808
  0.49331104    0.02736441
  0.50501672    0.02759934
  0.51672241    0.02782364
  0.52842809    0.02803810
  0.54013378    0.02824352
  0.55183946    0.02844073
  0.56354515    0.02863056
  0.57525084    0.02881388
  0.58695652    0.02899156
  0.59866221    0.02916450
  0.61036789    0.02933360
  0.62207358    0.02949981
  0.63377926    0.02966406
  0.64548495    0.02982733
  0.65719064    0.02999060
  0.66889632    0.03015487
  0.68060201    0.03032117
  0.69230769    0.03049053
  0.70401338    0.03066401
  0.71571906    0.03084269
  0.72742475    0.03102765
  0.73913043    0.03122001
  0.75083612    0.03142091
  0.76254181    0.03163147
  0.77424749    0.03185288
  0.78595318    0.03208632
  0.79765886    0.03233297
  0.80936455    0.03259408
  0.82107023    0.03287086
  0.83277592    0.03316458
  0.84448161    0.03347651
  0.85618729    0.03380795
  0.86789298    0.03416019
  0.87959866    0.03453457
  0.89130435    0.03493243
  0.90301003    0.03535515
  0.91471572    0.03580409
  0.92642140    0.03628066
  0.93812709    0.03678627
  0.94983278    0.03732236
  0.96153846    0.03789039
  0.97324415    0.03849183
  0.98494983    0.03912816
  0.99665552    0.03980089
  1.00836120    0.04051155
  1.02006689    0.04126169
  1.03177258    0.04205286
  1.04347826    0.04288664
  1.05518395    0.04376463
  1.06688963    0.04468845
  1.07859532    0.04565974
  1.09030100    0.04668013
  1.10200669    0.04775131
  1.11371237    0.04887496
  1.12541806    0.05005278
  1.13712375    0.05128651
  1.14882943    0.05257788
  1.16053512    0.05392864
  1.17224080    0.05534059
  1.18394649    0.05681552
  1.19565217    0.05835524
  1.20735786    0.05996157
  1.21906355    0.06163638
  1.23076923    0.06338153
  1.24247492    0.06519891
  1.25418060    0.06709042
  1.26588629    0.06905798
  1.27759197    0.07110353
  1.28929766    0.07322904
  1.30100334    0.07543647
  1.31270903    0.07772782
  1.32441472    0.08010511
  1.33612040    0.08257036
  1.34782609    0.08512562
  1.35953177    0.08777297
  1.37123746    0.09051447
  1.38294314    0.09335225
  1.39464883    0.09628840
  1.40635452    0.09932509
  1.41806020    0.10246445
  1.42976589    0.10570867
  1.44147157    0.10905994
  1.45317726    0.11252047
  1.46488294    0.11609248
  1.47658863    0.11977823
  1.48829431    0.12357997
  1.50000000    0.12750000
