 -2.00000000    0.03000000
 -1.98829431    0.03000000
 -1.97658863    0.02000000
 -1.96488294    0.01000000
 -1.95317726    0.00000000
 -1.94147157   -0.01000000
 -1.92976589   -0.02000000
 -1.91806020   -0.02000000
 -1.90635452   -0.03000000
 -1.89464883   -0.04000000
 -1.88294314   -0.05000000
 -1.87123746   -0.05000000
 -1.85953177   -0.06000000
 -1.84782609   -0.06000000
 -1.83612040   -0.07000000
 -1.82441472   -0.08000000
 -1.81270903   -0.08000000
 -1.80100334   -0.09000000
 -1.78929766   -0.09000000
 -1.77759197   -0.10000000
 -1.76588629   -0.10000000
 -1.75418060   -0.11000000
 -1.74247492   -0.11000000
 -1.73076923   -0.12000000
 -1.71906355   -0.12000000
 -1.70735786   -0.13000000
 -1.69565217   -0.13000000
 -1.68394649   -0.14000000
 -1.67224080   -0.14000000
 -1.66053512   -0.14000000
 -1.64882943   -0.15000000
 -1.63712375   -0.15000000
 -1.62541806   -0.15000000
 -1.61371237   -0.16000000
 -1.60200669   -0.16000000
 -1.59030100   -0.16000000
 -1.57859532   -0.16000000
 -1.56688963   -0.17000000
 -1.55518395   -0.17000000
 -1.54347826   -0.17000000
 -1.53177258   -0.17000000
 -1.52006689   -0.17000000
 -1.50836120   -0.18000000
 -1.49665552   -0.18000000
 -1.48494983   -0.18000000
 -1.47324415   -0.18000000
 -1.46153846   -0.18000000
 -1.44983278   -0.18000000
 -1.43812709   -0.18000000
 -1.42642140   -0.19000000
 -1.41471572   -0.19000000
 -1.40301003   -0.19000000
 -1.39130435   -0.19000000
 -1.37959866   -0.19000000
 -1.36789298   -0.19000000
 -1.35618729   -0.19000000
 -1.34448161   -0.19000000
 -1.33277592   -0.19000000
 -1.32107023   -0.19000000
 -1.30936455   -0.19000000
 -1.29765886   -0.19000000
 -1.28595318   -0.19000000
 -1.27424749   -0.19000000
 -1.26254181   -0.19000000
 -1.25083612   -0.19000000
 -1.23913043   -0.19000000
 -1.22742475   -0.19000000
 -1.21571906   -0.19000000
 -1.20401338   -0.19000000
 -1.19230769   -0.19000000
 -1.18060201   -0.18000000
 -1.16889632   -0.18000000
 -1.15719064   -0.18000000
 -1.14548495   -0.18000000
 -1.13377926   -0.18000000
 -1.12207358   -0.18000000
 -1.11036789   -0.18000000
 -1.09866221   -0.18000000
 -1.08695652   -0.18000000
 -1.07525084   -0.17000000
 -1.06354515   -0.17000000
 -1.05183946   -0.17000000
 -1.04013378   -0.17000000
 -1.02842809   -0.17000000
 -1.01672241   -0.17000000
 -1.00501672   -0.17000000
 -0.99331104   -0.16000000
 -0.98160535   -0.16000000
 -0.96989967   -0.16000000
 -0.95819398   -0.16000000
 -0.94648829   -0.16000000
 -0.93478261   -0.16000000
 -0.92307692   -0.15000000
 -0.91137124   -0.15000000
 -0.89966555   -0.15000000
 -0.88795987   -0.15000000
 -0.87625418   -0.15000000
 -0.86454849   -0.14000000
 -0.85284281   -0.14000000
 -0.84113712   -0.14000000
 -0.82943144   -0.14000000
 -0.81772575   -0.14000000
 -0.80602007   -0.13000000
 -0.79431438   -0.13000000
 -0.78260870   -0.13000000
 -0.77090301   -0.13000000
 -0.75919732   -0.13000000
 -0.74749164   -0.12000000
 -0.73578595   -0.12000000
 -0.72408027   -0.12000000
 -0.71237458   -0.12000000
 -0.70066890   -0.11000000
 -0.68896321   -0.11000000
 -0.67725753   -0.11000000
 -0.66555184   -0.11000000
 -0.65384615   -0.11000000
 -0.64214047   -0.10000000
 -0.63043478   -0.10000000
 -0.61872910   -0.10000000
 -0.60702341   -0.10000000
 -0.59531773   -0.09000000
 -0.58361204   -0.09000000
 -0.57190635   -0.09000000
 -0.56020067   -0.09000000
 -0.54849498   -0.09000000
 -0.53678930   -0.08000000
 -0.52508361   -0.08000000
 -0.51337793   -0.08000000
 -0.50167224   -0.08000000
 -0.48996656   -0.08000000
 -0.47826087   -0.07000000
 -0.46655518   -0.07000000
 -0.45484950   -0.07000000
 -0.44314381   -0.07000000
 -0.43143813   -0.07000000
 -0.41973244   -0.06000000
 -0.40802676   -0.06000000
 -0.39632107   -0.06000000
 -0.38461538   -0.06000000
 -0.37290970   -0.06000000
 -0.36120401   -0.05000000
 -0.34949833   -0.05000000
 -0.33779264   -0.05000000
 -0.32608696   -0.05000000
 -0.31438127   -0.05000000
 -0.30267559   -0.04000000
 -0.29096990   -0.04000000
 -0.27926421   -0.04000000
 -0.26755853   -0.04000000
 -0.25585284   -0.04000000
 -0.24414716   -0.04000000
 -0.23244147   -0.03000000
 -0.22073579   -0.03000000
 -0.20903010   -0.03000000
 -0.19732441   -0.03000000
 -0.18561873   -0.03000000
 -0.17391304   -0.03000000
 -0.16220736   -0.02000000
 -0.15050167   -0.02000000
 -0.13879599   -0.02000000
 -0.12709030   -0.02000000
 -0.11538462   -0.02000000
 -0.10367893   -0.02000000
 -0.09197324   -0.02000000
 -0.08026756   -0.01000000
 -0.06856187   -0.01000000
 -0.05685619   -0.01000000
 -0.04515050   -0.01000000
 -0.03344482   -0.01000000
 -0.02173913   -0.01000000
 -0.01003344   -0.01000000
  0.00167224    0.00000000
  0.01337793    0.00000000
  0.02508361    0.00000000
  0.03678930    0.00000000
  0.04849498    0.00000000
  0.06020067    0.00000000
  0.07190635    0.00000000
  0.08361204    0.00000000
  0.09531773    0.00000000
  0.10702341    0.00000000
  0.11872910    0.01000000
  0.13043478    0.01000000
  0.14214047    0.01000000
  0.15384615    0.01000000
  0.16555184    0.01000000
  0.17725753    0.01000000
  0.18896321    0.01000000
  0.20066890    0.01000000
  0.21237458    0.01000000
  0.22408027    0.01000000
  0.23578595    0.01000000
  0.24749164    0.01000000
  0.25919732    0.01000000
  0.27090301    0.01000000
  0.28260870    0.02000000
  0.29431438    0.02000000
  0.30602007    0.02000000
  0.31772575    0.02000000
  0.32943144    0.02000000
  0.34113712    0.02000000
  0.35284281    0.02000000
  0.36454849    0.02000000
  0.37625418    0.02000000
  0.38795987    0.02000000
  0.39966555    0.02000000
  0.41137124    0.02000000
  0.42307692    0.02000000
  0.43478261    0.02000000
  0.44648829    0.02000000
  0.45819398    0.02000000
  0.46989967    0.02000000
  0.48160535    0.02000000
  0.49331104    0.02000000
  0.50501672    0.02000000
  0.51672241    0.02000000
  0.52842809    0.02000000
  0.54013378    0.02000000
  0.55183946    0.02000000
  0.56354515    0.02000000
  0.57525084    0.02000000
  0.58695652    0.02000000
  0.59866221    0.02000000
  0.61036789    0.02000000
  0.62207358    0.02000000
  0.63377926    0.02000000
  0.64548495    0.02000000
  0.65719064    0.02000000
  0.66889632    0.03000000
  0.68060201    0.03000000
  0.69230769    0.03000000
  0.70401338    0.03000000
  0.71571906    0.03000000
  0.72742475    0.03000000
  0.73913043    0.03000000
  0.75083612    0.03000000
  0.76254181    0.03000000
  0.77424749    0.03000000
  0.78595318    0.03000000
  0.79765886    0.03000000
  0.80936455    0.03000000
  0.82107023    0.03000000
  0.83277592    0.03000000
  0.84448161    0.03000000
  0.85618729    0.03000000
  0.86789298    0.03000000
  0.87959866    0.03000000
  0.89130435    0.03000000
  0.90301003    0.03000000
  0.91471572    0.03000000
  0.92642140    0.03000000
  0.93812709    0.03000000
  0.94983278    0.03000000
  0.96153846    0.03000000
  0.97324415    0.03000000
  0.98494983    0.03000000
  0.99665552    0.03000000
  1.00836120    0.04000000
  1.02006689    0.04000000
  1.03177258    0.04000000
  1.04347826    0.04000000
  1.05518395    0.04000000
  1.06688963    0.04000000
  1.07859532    0.04000000
  1.09030100    0.04000000
  1.10200669    0.04000000
  1.11371237    0.04000000
  1.12541806    0.05000000
  1.13712375    0.05000000
  1.14882943    0.05000000
  1.16053512    0.05000000
  1.17224080    0.05000000
  1.18394649    0.05000000
  1.19565217    0.05000000
  1.20735786    0.05000000
  1.21906355    0.06000000
  1.23076923    0.06000000
  1.24247492    0.06000000
  1.25418060    0.06000000
  1.26588629    0.06000000
  1.27759197    0.07000000
  1.28929766    0.07000000
  1.30100334    0.07000000
  1.31270903    0.07000000
  1.32441472    0.08000000
